"";"m1";"m2";"chr";"pos";"lod"
"426";"Dnahc17";"Pik3r5";"11";41,690005;4,94441493740177
"427";"Patl2";"sdcbp";"4";2,91;4,84361282434217
"428";"Patl2";"Rpl35a";"16";23,590002;4,06166976382949
"429";"Tirap";"sdcbp";"4";2,91;3,43800477662427
"430";"Emb";"Erbb2ip";"13";56,160005;3,06095617725542
"431";"Gm10390";"Rtp4";"16";14,550001;3,08901524509224
"432";"Gm10390";"Fau";"19";4,340001;4,34219034938426
"433";"A630019I02Rik";"Rap2b";"3";29,810002;5,50598593661991
"434";"Gclc";"Rpl24";"16";33,740003;3,13221330326557
"435";"Clec12a";"Rpl32";"6";53,720005;4,44772657339952
"436";"Cyp2e1";"cxcl2";"5";44,780003;3,01908727145658
"437";"Reep2";"Rpl24";"16";33,740003;76,6292665378949
"438";"Pam";"Cox7a2l";"17";53,020004;3,21081846289931
"439";"Trerf1";"Cd63";"10";77,190009;4,74678767415518
"440";"Aff1";"Tnfaip2";"12";60,990006;3,89838191532863
"441";"C230096C10Rik";"spp1";"5";50,680004;3,22477729984945
"442";"Areg";"Rpl35a";"16";23,590002;4,63677751669194
"443";"Hist1h2ak";"Slc6a6";"6";40,730004;3,17888660700953
"444";"Poldip3";"Atf4";"15";37,850002;3,25296951308684
"445";"Fbxo44";"tnfrsf1b";"4";78,170005;3,30654284212584
"446";"Rbks";"Trem2";"17";23,990002;3,2441023628821
"447";"Gm11435";"Ctss";"3";40,740004;3,25441184017589
"448";"Dll1";"arpc1b";"5";85,030006;3,58606049139039
"449";"Etnk2";"Znfx1";"2";87,220007;3,3467609611621
"450";"Unkl";"Gapdh";"6";59,320007;3,24097421738931
"451";"Zfp940";"Irgm1";"11";28,840003;3,87902370613643
"452";"Bcl2l1";"Klf6";"13";2,94;3,1780567355062
"453";"Ubtf";"Ptma";"1";43,960005;3,6127453328039
"454";"Pik3r1";"Aldoa";"7";69,250007;3,02782461783926
"455";"Pik3r1";"Erbb2ip";"13";56,160005;4,87039812087443
"456";"Pik3ip1";"Atp6v1g1";"4";34,010002;3,15932726788321
"457";"Kcnab2";"Pld3";"7";15,920002;3,25203797049957
"458";"Dpp9";"Itm2b";"14";38,880003;3,45168192591274
"459";"Pdpn";"Ccrl2";"9";60,920005;4,20929304343697
"460";"Mmadhc";"Fau";"19";4,340001;3,03456560416918
"461";"Mir669k";"Cd36";"5";8,11;4,2946007893751
"462";"Ifitm5";"Cd63";"10";77,190009;3,73308875928086
"463";"Ifitm5";"Il12b";"11";25,940001;3,26516778081685
"464";"Nfkbid";"Atp6v1g1";"4";34,010002;4,09456339278504
"465";"Mast3";"Cd14";"18";19,46;3,3416053765782
"466";"Zfp607";"Atp6v1g1";"4";34,010002;3,11227418614479
"467";"Card14";"Pld3";"7";15,920002;3,05993412779286
"468";"Gm3219";"Hck";"2";75,410006;3,35555403599796
"469";"Gm3219";"Atp6v0d1";"8";53,040004;3,02174337083693
"470";"Ddx50";"Slc25a3";"10";45,600006;3,47076328399965
"471";"Dnmt3l";"Tmbim6";"15";56,130003;3,876743220575
"472";"Neurod6";"rpl9";"5";33,660002;4,29470411144324
"473";"Neurod6";"Tmbim6";"15";56,130003;85,2436985037278
"474";"Gm996";"Rap2b";"3";29,810002;5,89830165167969
"475";"Abcb9";"spp1";"5";50,680004;3,35155048649762
"476";"Abcb9";"Cox7a2l";"17";53,020004;3,11274644237971
"477";"Gm13277";"Rps3a1";"3";37,830003;4,29460102140448
"478";"Mfhas1";"Il12b";"11";25,940001;3,78925850207306
"479";"Irf5";"Mtpn";"6";15,270001;3,22154109684072
"480";"A430093F15Rik";"Cd14";"18";19,46;3,92084109959015
"481";"Hmbox1";"Calr";"8";41,210003;3,03851988276211
"482";"Adam30";"Capg";"6";32,270003;3,32108862471971
"483";"Ppp2r1b";"Il10ra";"9";24,840002;3,00051912629906
"484";"Cyp4f16";"Rps18";"17";17,98;4,85095431105727
"485";"Ucn3";"rpl9";"5";33,660002;4,29470411144324
"486";"Ucn3";"Tmbim6";"15";56,130003;85,2436985037278
"487";"Rbm10";"Tnip1";"11";32,130004;4,30499662607434
"488";"Cetn3";"Capg";"6";32,270003;3,55638135853889
"489";"Col5a1";"App";"16";46,920004;3,1451236616963
"490";"Esrra";"Il1b";"2";62,970005;3,67060319560699
"491";"Unc13b";"Rps9";"7";2,13;4,21460178013082
"492";"Slc25a31";"Cd36";"5";8,11;4,2946007893751
"493";"Slc12a2";"Cd74";"18";34,410001;3,0450118937776
"494";"Sap25";"Irg1";"14";51,670005;3,0646013373104
"495";"Kif11";"Fabp5";"3";2,47;3,23479899167195
"496";"Lgr4";"Malt1";"18";38,560002;5,59768246161897
"497";"Purg";"Itm2b";"14";38,880003;3,65468988982165
"498";"Vash1";"Ccrl2";"9";60,920005;4,45843490333178
"499";"Slc12a4";"Tnip1";"11";32,130004;3,81300189982679
"500";"Rragb";"Rps11";"7";29,140003;3,49065831657354
"501";"Rragb";"Eif1";"11";63,46001;3,09782023116038
"502";"Cadm1";"Il10ra";"9";24,840002;3,06529957714841
"503";"Cyb561";"sdcbp";"4";2,91;4,65303844040047
"504";"Pign";"Srgn";"10";32,420003;3,0927403820429
"505";"Ch25h";"Cd14";"18";19,46;3,50624697894116
"506";"Zfp142";"sdcbp";"4";2,91;4,20506027008225
"507";"Zfp142";"Rpl32";"6";53,720005;3,35371442050429
"508";"Gm10684";"Nfkbia";"12";24,000002;3,58586481236468
"509";"Gm10684";"Rpl24";"16";33,740003;4,3829451520589
"510";"Mir1932";"Tmbim6";"15";56,130003;5,66978311322922
"511";"Mrps7";"sdcbp";"4";2,91;3,35927035098047
"512";"Dnase1l2";"Eef1a1";"9";43,650004;3,58799365297463
"513";"Aldh16a1";"Slc15a3";"19";7,230003;3,98870885078975
"514";"Zfp69";"Fabp5";"3";2,47;3,50818692390031
"515";"Kcng2";"Cd36";"5";8,11;3,00886662109344
"516";"Mbp";"Rps9";"7";2,13;4,97656365787602
"517";"Mbp";"Cndp2";"18";57,530005;6,98971741114695
"518";"Kctd1";"Ctss";"3";40,740004;4,53459357030188
"519";"Kctd1";"Ell2";"13";40,930004;5,12813246859856
"520";"Pltp";"Il12b";"11";25,940001;3,00082306495186
"521";"Chaf1a";"Tmbim6";"15";56,130003;3,48463132627305
"522";"Herc6";"arpc1b";"5";85,030006;3,74856082941006
"523";"Gm5800";"Rps3a1";"3";37,830003;4,29460102140448
"524";"Lama3";"sdcbp";"4";2,91;3,34971770491389
"525";"Vmn2r18";"Cd36";"5";8,11;4,29460110290575
"526";"Cnot2";"Atp6v1g1";"4";34,010002;3,25090945748446
"527";"Gmip";"sdcbp";"4";2,91;4,72049046490347
"528";"Gmip";"Hmgb2";"8";29,900002;3,10072673073326
"529";"Zfp655";"Bc005537";"13";10,680001;3,75905490006097
"530";"Smn1";"Sep15";"3";68,940007;3,67332349903956
"531";"Mt1";"Calr";"8";41,210003;4,382332476299
"532";"Mt1";"Srgn";"10";32,420003;3,20511204062596
"533";"Mt1";"Pik3r5";"11";41,690005;3,07632979083685
"534";"Mt1";"Itm2b";"14";38,880003;3,56822555921551
"535";"Exosc1";"Apoe";"7";9,940001;3,28200885770567
"536";"Blvrb";"Irg1";"14";51,670005;3,14051636243348
"537";"Ezh1";"Capg";"6";32,270003;3,12912627040657
"538";"Cops4";"Cd74";"18";34,410001;3,15112917802939
"539";"Ccr7";"sdcbp";"4";2,91;9,36699729973254
"540";"Arsb";"Ell2";"13";40,930004;5,2831078388718
"541";"Jag2";"Trem2";"17";23,990002;4,63902361653358
"542";"Cyp2j6";"Nrp2";"1";31,350003;3,4334056995528
"543";"Cyp2j6";"sdcbp";"4";2,91;3,01057352650063
"544";"Mob3c";"Cd14";"18";19,46;4,21269356125563
"545";"Cdhr5";"Rpl7";"1";4,94;3,5433263653157
"546";"Cdhr5";"cxcl2";"5";44,780003;5,09387161613773
"547";"Cdhr5";"Rps9";"7";2,13;3,3574089109979
"548";"Scarna13";"Cox7a2l";"17";53,020004;3,46085969360675
"549";"Dnajc28";"App";"16";46,920004;3,7256206530706
"550";"Iyd";"Gnb2l1";"11";28,770002;4,29460230877107
"551";"Ube2cbp";"Cd36";"5";8,11;4,29460110290575
"552";"Myst4";"Rsad2";"12";9,69;3,12628417908136
"553";"Setd2";"Ptma";"1";43,960005;3,07172489043043
"554";"Cpsf1";"Cox7a2l";"17";53,020004;4,19364968300275
"555";"Cyb5";"Rpl35a";"16";23,590002;4,2341672894911
"556";"Cyb5";"Cndp2";"18";57,530005;3,60286587291297
"557";"Traf3ip1";"Capg";"6";32,270003;3,04831798112804
"558";"Cept1";"Sat1";"X";72,380002;3,37454573452123
"559";"Rab14";"Tnip1";"11";32,130004;3,03424227564337
"560";"Slc6a19";"Rps3a1";"3";37,830003;3,42527692822602
"561";"Slc6a19";"Nfkbia";"12";24,000002;3,15805794184002
"562";"Pmvk";"Ctss";"3";40,740004;7,01282492499262
"563";"Prom1";"Tmbim6";"15";56,130003;3,45720631842184
"564";"Gpr124";"arpc1b";"5";85,030006;4,24117139281748
"565";"Notch2";"Cd53";"3";46,530005;3,36482365050787
"566";"Nsfl1c";"rpl9";"5";33,660002;3,66703944434507
"567";"Prr18";"Rpl24";"16";33,740003;4,89170253725795
"568";"Tnfaip8l1";"isg15";"4";88,610006;3,00243265788101
"569";"Gm10046";"rpl9";"5";33,660002;3,95926675157576
"570";"Nol10";"Rpl7a";"2";19,1;3,36506580946562
"571";"Scnm1";"sdcbp";"4";2,91;4,53408523913709
"572";"Bckdhb";"Rpl24";"16";33,740003;5,18434855188293
"573";"Elac2";"Rpl10";"X";37,94;3,59015792839684
"574";"Snx2";"arpc1b";"5";85,030006;3,02156723701848
"575";"Ermp1";"Cflar";"1";29,160002;3,27778191472097
"576";"Gm16907";"Cd83";"13";21,600002;7,44855734552744
"577";"Mib1";"Calm1";"12";50,430004;3,01792721418962
"578";"Slc30a1";"Apoe";"7";9,940001;3,13490653379961
"579";"Slc30a1";"Myl6";"10";76,750008;3,26912432403098
"580";"Gapdhs";"Rps3a1";"3";37,830003;3,89595075563361
"581";"Hopx";"Nme2";"11";58,880008;3,27816417854087
"582";"Arhgap25";"Cflar";"1";29,160002;4,05689372912386
"583";"Arhgap25";"Il12b";"11";25,940001;3,4132632489365
"584";"Arhgap25";"Nfkbia";"12";24,000002;3,07410958673741
"585";"Hcn4";"Rpl24";"16";33,740003;15,8603296131859
"586";"Crisp2";"rpl9";"5";33,660002;4,29470411144324
"587";"Crisp2";"Tmbim6";"15";56,130003;85,2436985037277
"588";"Btbd11";"Rps15";"10";39,720004;3,14362960205089
"589";"V1rd19";"rpl9";"5";33,660002;4,29470411144325
"590";"V1rd19";"Tmbim6";"15";56,130003;85,2436985037277
"591";"Lrp2bp";"Il12b";"11";25,940001;3,45783851953426
"592";"Fitm2";"Wdr1";"5";20,630001;4,38554190387695
"593";"Klk1b1";"Rpl24";"16";33,740003;5,36676302870234
"594";"Mtap";"Ccrl2";"9";60,920005;3,01511708508082
"595";"Fzd4";"Irgm1";"11";28,840003;4,20170503154618
"596";"Cdca3";"Pld3";"7";15,920002;4,26665917452772
"597";"Kdm5d";"Pik3r5";"11";41,690005;3,56057907825391
"598";"Ephx2";"Cd36";"5";8,11;4,2946007893751
"599";"Arsa";"Litaf";"16";6,28;4,27725192979778
"600";"Accn2";"Ccrl2";"9";60,920005;5,28463029530521
"601";"Accn2";"Syk";"13";27,410003;3,68292410521234
"602";"Omp";"Cd14";"18";19,46;3,49005028762401
"603";"Fbxo25";"Itpkb";"1";84,270009;3,36894897434137
"604";"Gm6367";"Rps3a1";"3";37,830003;3,00930645088192
"605";"Vmn1r58";"Pik3r5";"11";41,690005;3,34227890946355
"606";"Poli";"Cd53";"3";46,530005;3,12929192262937
"607";"Pla2g4e";"sdcbp";"4";2,91;23,7657815217425
"608";"Eef1e1";"Slc15a3";"19";7,230003;3,63089155202553
"609";"Pcdhgc3";"Malt1";"18";38,560002;4,88986558547666
"610";"Ybx1";"Ptma";"1";43,960005;3,07873448043778
"611";"Zfp273";"Iqgap1";"7";45,680005;3,80359482195253
"612";"Ccdc162";"Capg";"6";32,270003;4,26214106090849
"613";"Ttc19";"Cd74";"18";34,410001;4,32279025969941
"614";"Gm5088";"Prdx1";"4";53,280004;8,9566152624543
"615";"Slc4a7";"Lgals3";"14";24,600001;4,23944583987583
"616";"Cirh1a";"sdcbp";"4";2,91;3,82469692566964
"617";"Rbm4";"Rpl24";"16";33,740003;3,30079617662303
"618";"Rbm4";"Fau";"19";4,340001;3,85593968898134
"619";"Tmem98";"Cd36";"5";8,11;4,29460110290575
"620";"Acvr2b";"Erbb2ip";"13";56,160005;3,29908057608386
"621";"Gse1";"Lgmn";"12";51,450005;4,24459384192096
"622";"Tiparp";"Irgm1";"11";28,840003;3,28491003179974
"623";"Tiparp";"Rsad2";"12";9,69;3,16717774917532
"624";"Cep78";"Cd83";"13";21,600002;3,02606561898432
"625";"Cep78";"Ppp1ca";"19";3,89;3,2252174020399
"626";"Lhx9";"sdcbp";"4";2,91;23,7657815217425
"627";"Mageb16";"sdcbp";"4";2,91;23,7657815217425
"628";"Olfr318";"sdcbp";"4";2,91;23,7657815217425
"629";"Spc24";"Slc15a3";"19";7,230003;3,48500550331679
"630";"Gimap8";"Ccrl2";"9";60,920005;3,02790536217093
"631";"Fcgr2b";"Rpl24";"16";33,740003;3,15652916755268
"632";"Gm14872";"Ell2";"13";40,930004;3,21116705128745
"633";"Cdkl4";"Rps3a1";"3";37,830003;3,00951599423979
"634";"Cdkl4";"Rpl32";"6";53,720005;4,18855664655729
"635";"Ext1";"Atf4";"15";37,850002;6,09284148422077
"636";"Olfr102";"rpl9";"5";33,660002;4,29470411144325
"637";"Olfr102";"Tmbim6";"15";56,130003;85,2436985037278
"638";"Iqgap3";"Apoe";"7";9,940001;3,11823380474287
"639";"Bbs4";"Lamp1";"8";5,73;3,10183094011336
"640";"Csrp3";"Irgm1";"11";28,840003;3,82668659055127
"641";"Atp10d";"rpl9";"5";33,660002;5,04641931100204
"642";"Rnf26";"sdcbp";"4";2,91;4,02854559177161
"643";"Itgae";"Arpc2";"1";38,490004;7,05190819935063
"644";"Vcam1";"Rpl34";"3";60,550006;4,17111486821759
"645";"Rbm43";"Sep15";"3";68,940007;3,06618067493554
"646";"Msrb2";"Mtpn";"6";15,270001;4,75414066499301
"647";"Vil1";"Rps3a1";"3";37,830003;3,14831416009444
"648";"Rsph3a";"Rps18";"17";17,98;3,00067916445705
"649";"Sema4a";"Itpkb";"1";84,270009;4,37445403165245
"650";"A730098P11Rik";"Ccrl2";"9";60,920005;3,39780375243766
"651";"Clec2g";"Gapdh";"6";59,320007;6,09949821745725
"652";"Clec2g";"Rpl130";"15";15,92;3,15749512640973
"653";"Sys1";"Aldoa";"7";69,250007;3,05594853257026
"654";"Phlpp1";"Dbi";"1";52,650006;4,06480559067873
"655";"Obfc2a";"Cflar";"1";29,160002;7,77919915155362
"656";"Dmpk";"Pik3r5";"11";41,690005;3,41321395565965
"657";"Tubb2a";"Ctss";"3";40,740004;3,60208707697629
"658";"Tubb2a";"Cd83";"13";21,600002;4,49744040717439
"659";"Alas1";"Eef1a1";"9";43,650004;3,33132727815842
"660";"Stard3";"Rpl24";"16";33,740003;3,81869663339927
"661";"Gm13078";"rpl9";"5";33,660002;4,29470411144323
"662";"Gm13078";"Tmbim6";"15";56,130003;85,2436985037278
"663";"Myo7a";"Rps3";"7";54,070006;5,23717010647852
"664";"Myo7a";"Klf6";"13";2,94;4,21652461143184
"665";"Leap2";"Malt1";"18";38,560002;4,72264681123658
"666";"Bicc1";"sdcbp";"4";2,91;23,7657815217425
"667";"Tep1";"Itm2b";"14";38,880003;3,09450061396077
"668";"Wdr90";"Bc005537";"13";10,680001;3,54542187933844
"669";"Tppp";"Rtp4";"16";14,550001;5,72667296456551
"670";"BC048609";"rpl9";"5";33,660002;4,29470411144324
"671";"BC048609";"Tmbim6";"15";56,130003;85,2436985037278
"672";"Rab19";"Ptma";"1";43,960005;3,68307848091644
"673";"Rab19";"Atf4";"15";37,850002;3,47817412176099
"674";"Gm14327";"Rap2b";"3";29,810002;4,11217137758489
"675";"Gna12";"arpc1b";"5";85,030006;3,82481308643181
"676";"Pla2g12a";"Ell2";"13";40,930004;3,6189815860856
"677";"Cyp2w1";"Rpl24";"16";33,740003;76,629266537895
"678";"Ndufb8";"Il10ra";"9";24,840002;3,56154950809098
"679";"Gm4013";"Rpl34";"3";60,550006;3,20572615329304
"680";"R74862";"Rps3a1";"3";37,830003;3,14877616481527
"681";"R74862";"spp1";"5";50,680004;3,079210751421
"682";"Ank3";"Tmbim6";"15";56,130003;4,91059384686355
"683";"Slc22a17";"Rap2b";"3";29,810002;5,23640145296813
"684";"Gm5464";"Tnfsf9";"17";29,670003;3,4435038734495
"685";"Nvl";"Itpkb";"1";84,270009;3,11770380980172
"686";"Krt80";"Myl6";"10";76,750008;3,01931458227779
"687";"Vwa2";"sdcbp";"4";2,91;23,7657815217425
"688";"Kcnj15";"Rpl24";"16";33,740003;3,06604790552256
"689";"Homez";"Rpl7a";"2";19,1;3,35465475617978
"690";"Ssu72";"isg15";"4";88,610006;4,36500410251912
"691";"Usp36";"Calr";"8";41,210003;3,96641305996261
"692";"Usp36";"Rpl23a";"11";46,740006;4,41903006205519
"693";"Tnc";"Cd36";"5";8,11;3,34081046812985
"694";"Minos1";"Ifitm3";"7";86,250008;4,09640312877399
"695";"Gria2";"Slc6a6";"6";40,730004;3,91201873719747
"696";"S100a10";"Ctss";"3";40,740004;4,52068464596874
"697";"Zfp429";"Hnrnpa3";"2";44,750002;3,92779113491073
"698";"Glp2r";"sdcbp";"4";2,91;9,77719790337897
"699";"Glp2r";"cxcl2";"5";44,780003;3,25949817668469
"700";"Glp2r";"Ppp1ca";"19";3,89;3,56331211929343
"701";"Cdc42ep2";"Fau";"19";4,340001;5,813482990683
"702";"Prss23";"sdcbp";"4";2,91;23,7657815217425
"703";"Prosc";"Rps9";"7";2,13;3,30317802972404
"704";"Ccdc155";"Slc6a6";"6";40,730004;3,92033636752667
"705";"Fam98c";"Bc005537";"13";10,680001;3,07339981610705
"706";"Atp5g1";"Nme2";"11";58,880008;3,44380716990747
"707";"Ifnab";"Rps3a1";"3";37,830003;4,29460102140447
"708";"C8g";"Rps9";"7";2,13;3,35802244476156
"709";"Il1r2";"Rpl24";"16";33,740003;6,94444080376797
"710";"Gm5820";"sdcbp";"4";2,91;6,82053013199384
"711";"Gm5820";"Rpl35a";"16";23,590002;5,96648119581344
"712";"Scaf4";"Itm2b";"14";38,880003;4,89427058973569
"713";"Tuba1a";"Il1b";"2";62,970005;3,34605205742588
"714";"Tlr9";"Tnip1";"11";32,130004;3,32457593424192
"715";"Gprc5c";"Rps11";"7";29,140003;3,05162398443014
"716";"Acyp2";"spp1";"5";50,680004;3,98608320373328
"717";"Acyp2";"Tnfaip2";"12";60,990006;6,55833261905895
"718";"N4bp1";"Calr";"8";41,210003;5,7031140029152
"719";"N4bp1";"Itm2b";"14";38,880003;3,4464704081936
"720";"D0H4S114";"Irgm1";"11";28,840003;4,87119318490824
"721";"Pag1";"Arpc2";"1";38,490004;4,05295593972508
"722";"Pag1";"Slc15a3";"19";7,230003;3,20044756117646
"723";"Guca2b";"Rps3a1";"3";37,830003;4,2946010291459
"724";"Gabpb1";"arpc1b";"5";85,030006;3,15787889986746
"725";"Hist1h3c";"Rplp1";"9";33,500003;3,66990267229012
"726";"Sdk1";"Rpl34";"3";60,550006;3,08898720715705
"727";"Pkdrej";"sdcbp";"4";2,91;14,510801837492
"728";"Trim25";"Pik3r5";"11";41,690005;6,54961049179097
"729";"Ggta1";"Srgn";"10";32,420003;3,00484204336436
"730";"Ggta1";"Pik3r5";"11";41,690005;4,32658697674623
"731";"Cpsf7";"sdcbp";"4";2,91;3,09825463612908
"732";"Cpsf7";"Slc15a3";"19";7,230003;3,46286278537779
"733";"Gm362";"sdcbp";"4";2,91;23,7657815217425
"734";"F730035M05Rik";"Tmbim6";"15";56,130003;5,6697557739643
"735";"Wdr27";"sdcbp";"4";2,91;23,7657815217425
"736";"Icosl";"Ptprc";"1";60,730007;3,02502217567844
"737";"Gm4902";"Rpl24";"16";33,740003;4,26849995049423
"738";"Inpp5f";"Ptma";"1";43,960005;6,13030928718992
"739";"Inpp5f";"Eef1g";"19";6,040002;3,10988895323516
"740";"Zcchc17";"Eef1g";"19";6,040002;3,40421960443562
"741";"Tpm2";"Irg1";"14";51,670005;3,74217093080603
"742";"Cd101";"Tmbim6";"15";56,130003;3,84702064345125
"743";"Cd101";"Rps4x";"X";45,200001;3,55638767520856
"744";"Srpk1";"Psme2";"14";28,190002;3,50870939468259
"745";"Ccrl2";"Ccrl2";"9";60,920005;4,1284189339123
"746";"Nup210l";"cxcl2";"5";44,780003;3,09564797306112
"747";"Gpr137c";"sdcbp";"4";2,91;6,42010754777553
"748";"P2rx4";"arpc1b";"5";85,030006;3,04028657225474
"749";"Mlxipl";"Rps12";"10";11,100001;3,58746276020972
"750";"Arhgap1";"Srgn";"10";32,420003;4,40575053905664
"751";"Diap1";"Ptma";"1";43,960005;4,00829706464334
"752";"Adora3";"Srgn";"10";32,420003;3,9664252378688
"753";"Gdap1l1";"Tnip1";"11";32,130004;5,9762983891595
"754";"Cd84";"Gapdh";"6";59,320007;3,06957013413216
"755";"Gm13275";"Cd36";"5";8,11;3,83869516757306
"756";"Oxr1";"sdcbp";"4";2,91;3,62007467855974
"757";"Oxr1";"Fau";"19";4,340001;3,40974117507099
"758";"G730013B05Rik";"Hsp90ab1";"17";22,590001;4,31285670898326
"759";"Olfr114";"Plek";"11";9,41;5,6899587458156
"760";"Tfcp2";"Bc005537";"13";10,680001;3,13742817813886
"761";"Ogfod1";"Rpl24";"16";33,740003;3,44009954841539
"762";"Tnfaip6";"Rpl35";"2";24,420001;4,7239142845066
"763";"Zbtb7b";"Lgals3";"14";24,600001;3,51320632368203
"764";"Ccdc41";"Cd274";"19";23,880004;4,44639915403767
"765";"Ugdh";"Ptma";"1";43,960005;3,18017425442786
"766";"Cep97";"Rps3a1";"3";37,830003;3,78959345369869
"767";"Ldlrad3";"Cd44";"2";54,130004;6,27152367604507
"768";"Tmem159";"Iqgap1";"7";45,680005;3,25639615158065
"769";"Nr1h5";"Gnb2l1";"11";28,770002;4,29460230877107
"770";"St18";"Rtp4";"16";14,550001;3,09061199829755
"771";"Nox1";"Msr1";"8";23,890001;3,66311217218326
"772";"Cldn20";"Irgm1";"11";28,840003;3,64407315667514
"773";"Gm13547";"Rsad2";"12";9,69;3,84850166300658
"774";"Txnrd1";"Tnfaip3";"10";8,08;3,95889240564168
"775";"Trpm5";"cxcl2";"5";44,780003;3,63200211667753
"776";"Angptl4";"Ctss";"3";40,740004;3,70847544329047
"777";"Gal3st4";"Litaf";"16";6,28;3,06347654943007
"778";"Zfp458";"Mtpn";"6";15,270001;3,29071974887456
"779";"Phpt1";"Rps15";"10";39,720004;3,34560124005821
"780";"Tjp2";"Ptma";"1";43,960005;3,68416096614769
"781";"Tjp2";"Slc15a3";"19";7,230003;5,11100846413024
"782";"Ooep";"sdcbp";"4";2,91;13,9432353518071
"783";"Gm10941";"Rpl17";"18";50,960003;3,02212286101326
"784";"Ctps2";"Tnip1";"11";32,130004;3,07068947573217
"785";"Scg2";"Irgm1";"11";28,840003;4,29460107975039
"786";"Clec11a";"Tnip1";"11";32,130004;3,17730002950345
"787";"Ppm1e";"Rpl24";"16";33,740003;3,4668221053221
"788";"Fam134b";"Atf4";"15";37,850002;3,56154310484177
"789";"Mmp24";"isg15";"4";88,610006;3,407274512403
"790";"Mmp24";"Wdr1";"5";20,630001;3,01988155963335
"791";"Mmp24";"Fau";"19";4,340001;3,06133918411847
"792";"Anapc2";"rplp0";"5";56,100005;3,07828749629179
"793";"Mtap6";"Actg1";"11";84,070012;3,40115168405147
"794";"Mtap6";"Cox7a2l";"17";53,020004;3,73204779517665
"795";"Pcdh7";"Wdr1";"5";20,630001;5,86408084380891
"796";"Fgfr1";"Msr1";"8";23,890001;4,33563763907876
"797";"Fgfr1";"Pik3r5";"11";41,690005;3,01864104882212
"798";"Acss1";"Znfx1";"2";87,220007;4,93146459279004
"799";"Fosl2";"Pik3r5";"11";41,690005;5,24730990391175
"800";"Fosl2";"Itm2b";"14";38,880003;3,30707898398937
"801";"Cd109";"Eef1a1";"9";43,650004;3,42100736775634
"802";"Stx11";"Anxa5";"3";17,460001;3,43732387109611
"803";"Stx11";"Tnfaip3";"10";8,08;5,7786954325753
"804";"Rhag";"sdcbp";"4";2,91;24,8366049551359
"805";"Bach1";"Pik3r5";"11";41,690005;3,2090067903388
"806";"Epas1";"Fau";"19";4,340001;3,30188710940506
"807";"Sgta";"arpc1b";"5";85,030006;4,39875211284404
"808";"Fsd2";"cxcl2";"5";44,780003;3,19949416822414
"809";"Lgi4";"Rap2b";"3";29,810002;4,94427745387155
"810";"Hist1h2bg";"Slc6a6";"6";40,730004;3,50656544188582
"811";"Rprl2";"sdcbp";"4";2,91;6,81313683336685
"812";"Hgs";"Mx2";"16";57,510005;4,5904533865352
"813";"Gm19782";"spp1";"5";50,680004;4,11394505777146
"814";"Tfeb";"Litaf";"16";6,28;4,82750412740618
"815";"BC021891";"sdcbp";"4";2,91;23,7657815217425
"816";"Tlcd2";"Lgals3";"14";24,600001;3,31375977997351
"817";"Josd2";"Gapdh";"6";59,320007;4,94293891652063
"818";"Ctla4";"Cd36";"5";8,11;4,27664840786019
"819";"Ctla4";"Atp6v1e1";"6";57,010006;3,24192601776271
"820";"Ctla4";"Rtp4";"16";14,550001;4,71743344429708
"821";"A130010J15Rik";"Cd63";"10";77,190009;3,93809794279675
"822";"P2ry6";"Rps3";"7";54,070006;4,05807691123384
"823";"Lilra6";"Hck";"2";75,410006;3,73603369498277
"824";"Lilra6";"Rps9";"7";2,13;3,00983582574924
"825";"Aldh6a1";"Fau";"19";4,340001;3,47374641039312
"826";"Lck";"arpc1b";"5";85,030006;3,45621718790016
"827";"Tmem22";"Rpl24";"16";33,740003;7,42245132624653
"828";"Epb4.1l4b";"Cd36";"5";8,11;4,2946007893751
"829";"Rps6ka3";"Rps3";"7";54,070006;3,61080316565045
"830";"Rps6ka3";"Sat1";"X";72,380002;4,31907190849752
"831";"Slc41a3";"Slc6a6";"6";40,730004;3,82522709891902
"832";"Ccdc89";"Rps3a1";"3";37,830003;3,42527742045401
"833";"Ccdc89";"Nfkbia";"12";24,000002;3,15805745467804
"834";"E330023G01";"Rps3";"7";54,070006;5,64186951914732
"835";"E330023G01";"Rps4x";"X";45,200001;3,835469065266
"836";"Rrp7a";"Grina";"15";35,590001;4,42550672761377
"837";"Prss52";"Cd36";"5";8,11;4,2946007893751
"838";"Zfp74";"Rps6";"4";40,690003;4,0947238760476
"839";"Abt1";"sdcbp";"4";2,91;3,67049373932799
"840";"Abt1";"Rpl35a";"16";23,590002;3,58923925201481
"841";"Aldh2";"rplp0";"5";56,100005;7,53391122325333
"842";"Obox3";"Plek";"11";9,41;3,57665939355171
"843";"Obox3";"Rpl24";"16";33,740003;3,24355605477905
"844";"Gnb5";"Lamp1";"8";5,73;3,11280145986782
"845";"Cfl1";"Ptma";"1";43,960005;3,90051335824872
"846";"Ldlr";"Rpl24";"16";33,740003;3,8455073442622
"847";"Ldlr";"Malt1";"18";38,560002;3,02583529167088
"848";"Ctdspl2";"Gns";"10";69,620007;3,36697614300764
"849";"Anxa5";"Anxa5";"3";17,460001;6,46901776637205
"850";"G0s2";"sdcbp";"4";2,91;23,7657815217425
"851";"Ifna2";"Hnrnpa3";"2";44,750002;3,06562812037967
"852";"Ifna2";"Il12b";"11";25,940001;6,07467658939507
